category,texts
neg,ทนนะๆๆ ทนกว่าทิ้นอีทูดี้ สีสวยดี แดงแบบไม่เหมือนใคร 555555554555544544
neg,TNews เล่นสกู๊ปล้มเจ้าตลอด แถมตอนนี้ล่ารายชื่อค้านแก้ ม.112 โดยผู้บริหาร TNews คือ ที่ปรึกษาสำนักงานทรัพย์สิน และตั้งอยู่บนอาคารของทรัพย์สิน
neg,เท่จังจับบุหรี่ไฟฟ้าได้🤬😡
neg,เคยทำงานเบียร์ช้างยอดตกรวมกันเกือบแสนล้าน
neg,ยึดแค่กระเป๋าพอแล้วมั้ง .... เหมือนมีอะไรแอบแฟง 555
neg,แต่เอมเคคือกินง่ายมากเลยนะ ... 5555555555 เครื่องเทศไม่เยอะ แต่โซเดียมเยอะ
neg,ส้นตรีน จริมๆๆอยุ่แบบหมาไม่แดกจริงๆพวกสวะนี้
neg,นี่ชอบกินช้างไม่ก็สิงฆ์อ่ะ
neg,ไม่เอากลัว
neg,เออจิงอิเห้ เซนเวิลคือวงกตที่ม้ แค่อินนิสฟรีไปมูติกุก้จะลืมแหล่ไม่ลืมแหล่ วนหาทางออกที่ตัวเองเข้าอีกนี่แบบ ตายไปเรย
neg,ปัญหาเยอะคนนึงกินหมูไม่กินเนื้อคนนึงกินเนื้อไม่กินหมูปวดหัว
neg,#ประเทศกูมี เพลงนี้ไม่ผิด ถูกทุกข้อ ไว้อาลัยกับความยุติธรรมของประเทศนี้ #นาฬิกาหรู
neg,กว่าจะได้ชุดไทย เสียตังเช่าแพงกว่าค่าก้อนอีก
neg,คิวแน่นเอียด คราวหลังต้องล็อคคิวไว้ให้กะเพาะหน่อยล่ะ 🤣
neg,ช็อคค่ะ.....พรีเซนเตอร์?? ผ้าอนามัยเรอะ เรามาถึงจุดนี้ได้อย่างไร😂
neg,นิสสันเงียบมาก เมื่อไหร่จะออกรุ่นใหม่
neg,ไม่ชอบกินผักเปล่าๆอ่า แต่ถ้าเป็นผักลวกพวกเอ็มเคชาบูหมูกระทะไรงี้กินได้ เหมือนจะมีอาการแต่กับพวกนี้อย่างเดียวไม่รู้ทำไม 😂
neg,ตั้งแต่ไม่ได้แต่งหน้าช่วงแพ้เซรั่มของโอเรนทอลก็ขี้เกียจละอ่ะ ออกไปข้างนอกก็ทาแค่บี…
neg,กฎหมายคนในกะลา
neg,พอต่ออายุสมาชิกเรียบร้อย ถามพนักงานทำไมคะแนนไม่เข้า พนักงานถึงบอกว่า “ระบบล้ม” ทำไมไม่บอกตั้งแต่แรกพนักงานสาขาซีคอนบางแค
neg,มึงเอ๊ยยยยยย เจออีเนื้อบาบีก้อนช่ะ เลยไปหาอ่านเกี่ยวกับการกินยาถ่ายแล้วไม่กล้ากินเลยโว้ยยยยยย กลัวเจอพยาธิออกจากตูดยาวเป็นเมตร อีเวนนนน สยองชิบหาย ฮือออออ
neg,ใช้ Vios อยู่ขับขี่สบายราคาไม่แพงถ้าเทียบกับความล้ำนำสมัยของรูปทรงของรถและดูหรูหรา
